household_id,lat,lon,district,sector,urban,children_under5,avg_meal_count,water_source,sanitation_tier,income_band
HH0921,-1.855743,30.161352,Gasabo,Kinyinya,1,0,3.1,piped,medium,middle
HH0922,-1.85662,30.151957,Gasabo,Jali,0,2,2.7,unprotected_well,low,low
HH0923,-1.84844,30.09922,Gasabo,Kinyinya,0,4,3.0,protected_well,low,middle
HH0924,-1.925565,30.187961,Gasabo,Jali,1,3,3.3,piped,high,middle
HH0925,-1.830112,30.122155,Gasabo,Jali,1,4,2.9,protected_well,medium,middle
HH0926,-1.879547,30.093221,Gasabo,Gisozi,1,3,2.6,piped,medium,middle
HH0927,-1.820268,30.051071,Gasabo,Jabana,0,5,2.5,unprotected_well,low,low
HH0928,-1.91664,30.17746,Gasabo,Jali,1,5,2.6,protected_well,high,middle
HH0929,-1.888945,30.059712,Gasabo,Kinyinya,1,4,2.6,piped,medium,middle
HH0930,-1.822805,30.121795,Gasabo,Kinyinya,1,0,2.0,protected_well,medium,middle
HH0931,-1.820507,30.075906,Gasabo,Jali,1,0,3.4,protected_well,high,low
HH0932,-1.974171,30.041242,Gasabo,Kinyinya,0,4,1.1,protected_well,low,low
HH0933,-1.857409,30.094622,Gasabo,Ndera,1,4,3.2,piped,low,middle
HH0934,-1.890428,30.174426,Gasabo,Gisozi,0,4,2.5,unprotected_well,low,low
HH0935,-1.818753,30.03288,Gasabo,Kinyinya,1,3,1.6,protected_well,high,high
HH0936,-1.97069,30.12054,Gasabo,Gisozi,1,3,1.6,piped,low,middle
HH0937,-1.879048,30.07217,Gasabo,Jali,0,3,2.3,surface,medium,low
HH0938,-1.955178,30.058576,Gasabo,Jali,1,0,1.9,unprotected_well,high,high
HH0939,-1.943417,30.045647,Gasabo,Jali,1,1,2.7,piped,medium,low
HH0940,-1.893398,30.07867,Gasabo,Gisozi,1,5,2.2,surface,low,middle
HH0941,-1.837923,30.054458,Gasabo,Kinyinya,0,0,2.0,protected_well,medium,low
HH0942,-1.965107,30.092283,Gasabo,Ndera,1,0,2.0,piped,high,high
HH0943,-1.940273,30.080573,Gasabo,Gisozi,0,0,2.7,unprotected_well,low,low
HH0944,-1.956507,30.184942,Gasabo,Ndera,1,4,3.5,protected_well,high,high
HH0945,-1.85569,30.07545,Gasabo,Kinyinya,0,5,3.0,surface,low,middle
HH0946,-1.851955,30.140184,Gasabo,Kinyinya,1,3,3.2,piped,high,middle
HH0947,-1.934021,30.123504,Gasabo,Gisozi,1,4,2.2,piped,high,high
HH0948,-1.921003,30.055574,Gasabo,Jabana,1,0,2.6,piped,high,middle
HH0949,-1.913766,30.142404,Gasabo,Ndera,0,4,3.2,unprotected_well,low,low
HH0950,-1.836049,30.078534,Gasabo,Jali,1,4,3.4,protected_well,high,high
HH0951,-1.868506,30.052875,Gasabo,Ndera,0,2,2.1,protected_well,low,low
HH0952,-1.86118,30.056996,Gasabo,Kinyinya,1,1,2.0,piped,medium,high
HH0953,-1.920713,30.154208,Gasabo,Kinyinya,1,4,2.9,protected_well,medium,high
HH0954,-1.882432,30.161395,Gasabo,Gisozi,1,5,3.5,protected_well,medium,middle
HH0955,-1.903113,30.123316,Gasabo,Jabana,1,0,2.7,unprotected_well,low,high
HH0956,-1.889472,30.035489,Gasabo,Jali,0,0,1.5,surface,medium,low
HH0957,-1.956522,30.18769,Gasabo,Ndera,1,5,1.5,piped,medium,middle
HH0958,-1.917908,30.042767,Gasabo,Jabana,0,2,2.7,protected_well,medium,low
HH0959,-1.931662,30.120618,Gasabo,Jali,1,3,2.6,piped,high,high
HH0960,-1.862232,30.142809,Gasabo,Kinyinya,1,3,3.3,protected_well,low,high
HH0961,-1.887997,30.038484,Gasabo,Kinyinya,1,5,2.0,piped,high,low
HH0962,-1.87877,30.162443,Gasabo,Gisozi,1,3,2.6,protected_well,medium,low
HH0963,-1.943297,30.115805,Gasabo,Gisozi,1,1,1.9,protected_well,medium,middle
HH0964,-1.944302,30.190186,Gasabo,Ndera,1,1,2.1,protected_well,high,high
HH0965,-1.916668,30.132155,Gasabo,Jabana,1,4,3.1,piped,high,middle
HH0966,-1.84379,30.106471,Gasabo,Jabana,1,3,2.9,protected_well,medium,middle
HH0967,-1.89277,30.168546,Gasabo,Jali,0,5,2.3,surface,medium,low
HH0968,-1.861122,30.040153,Gasabo,Ndera,1,3,3.3,piped,high,middle
HH0969,-1.923739,30.132626,Gasabo,Gisozi,0,4,1.6,surface,low,high
HH0970,-1.936692,30.145578,Gasabo,Ndera,0,3,1.1,unprotected_well,low,low
HH0971,-1.961261,30.05732,Gasabo,Kinyinya,0,2,2.8,unprotected_well,low,low
HH0972,-1.883117,30.061957,Gasabo,Gisozi,1,4,1.3,unprotected_well,low,low
HH0973,-1.865071,30.044677,Gasabo,Jabana,1,3,3.5,piped,medium,high
HH0974,-1.89866,30.117011,Gasabo,Gisozi,0,3,3.2,unprotected_well,low,low
HH0975,-1.930193,30.096401,Gasabo,Kinyinya,1,1,2.3,piped,medium,high
HH0976,-1.901627,30.084323,Gasabo,Gisozi,1,2,3.4,piped,high,low
HH0977,-1.820113,30.100601,Gasabo,Jabana,1,4,1.9,piped,high,low
HH0978,-1.869725,30.094248,Gasabo,Kinyinya,1,4,1.9,piped,high,low
HH0979,-1.929392,30.172468,Gasabo,Jali,0,4,2.6,unprotected_well,low,middle
HH0980,-1.932709,30.052813,Gasabo,Ndera,1,5,2.5,piped,medium,middle
HH0981,-1.861653,30.054602,Gasabo,Jali,1,0,2.3,piped,low,middle
HH0982,-1.84326,30.061473,Gasabo,Kinyinya,1,2,3.2,protected_well,high,low
HH0983,-1.840545,30.117798,Gasabo,Kinyinya,1,5,1.7,piped,medium,low
HH0984,-1.906872,30.088083,Gasabo,Kinyinya,0,5,3.4,unprotected_well,medium,middle
HH0985,-1.887094,30.052566,Gasabo,Jabana,1,3,3.1,piped,low,high
HH0986,-1.856869,30.168869,Gasabo,Kinyinya,1,0,1.9,piped,high,high
HH0987,-1.934237,30.083409,Gasabo,Ndera,0,1,2.3,unprotected_well,medium,low
HH0988,-1.880735,30.065835,Gasabo,Jabana,1,4,2.4,piped,high,low
HH0989,-1.942025,30.172422,Gasabo,Kinyinya,0,3,3.1,unprotected_well,high,low
HH0990,-1.895575,30.1518,Gasabo,Jabana,1,3,2.1,piped,high,high
HH0991,-1.871338,30.146479,Gasabo,Ndera,1,5,3.2,surface,high,middle
HH0992,-1.939201,30.178615,Gasabo,Ndera,1,5,2.2,piped,high,high
HH0993,-1.872239,30.091108,Gasabo,Jabana,0,4,2.8,surface,low,middle
HH0994,-1.878491,30.184931,Gasabo,Gisozi,1,0,2.3,piped,high,middle
HH0995,-1.883411,30.038147,Gasabo,Jali,1,2,2.5,protected_well,medium,high
HH0996,-1.849991,30.127693,Gasabo,Kinyinya,0,3,1.9,surface,high,middle
HH0997,-1.898177,30.075933,Gasabo,Jali,1,2,2.5,protected_well,high,middle
HH0998,-1.851989,30.078975,Gasabo,Ndera,1,2,2.4,unprotected_well,medium,low
HH0999,-1.815004,30.153957,Gasabo,Jali,0,0,3.4,protected_well,high,middle
HH1000,-1.869119,30.035848,Gasabo,Gisozi,1,0,2.5,unprotected_well,medium,middle
HH1001,-1.905687,30.158724,Kicukiro,Kagarama,1,5,3.0,protected_well,high,middle
HH1002,-1.948273,30.137614,Kicukiro,Kagarama,1,3,1.6,protected_well,medium,middle
HH1003,-2.003712,30.096937,Kicukiro,Niboye,1,3,1.6,unprotected_well,medium,middle
HH1004,-1.99873,30.050578,Kicukiro,Niboye,1,0,2.9,piped,high,low
HH1005,-1.978799,30.154623,Kicukiro,Kanombe,1,1,3.4,piped,high,high
HH1006,-1.90382,30.111126,Kicukiro,Gatenga,1,2,2.8,piped,low,middle
HH1007,-1.952595,30.070733,Kicukiro,Kanombe,1,4,3.3,piped,high,high
HH1008,-1.923321,30.16594,Kicukiro,Niboye,1,0,2.1,protected_well,low,middle
HH1009,-2.054138,30.124421,Kicukiro,Kanombe,0,0,3.2,protected_well,medium,low
HH1010,-2.002515,30.024394,Kicukiro,Kagarama,0,1,1.2,surface,low,low
HH1011,-1.924491,30.048678,Kicukiro,Kagarama,0,4,2.0,surface,high,high
HH1012,-1.961122,30.093301,Kicukiro,Niboye,0,2,3.5,unprotected_well,medium,middle
HH1013,-2.012115,30.135593,Kicukiro,Niboye,1,1,3.2,unprotected_well,medium,low
HH1014,-1.968182,30.166571,Kicukiro,Kanombe,1,3,2.3,protected_well,low,low
HH1015,-1.941243,30.129868,Kicukiro,Kanombe,0,4,3.0,surface,high,middle
HH1016,-1.943807,30.158129,Kicukiro,Kagarama,1,5,2.9,piped,medium,middle
HH1017,-1.908368,30.167303,Kicukiro,Gatenga,1,5,1.6,protected_well,high,high
HH1018,-1.967684,30.041612,Kicukiro,Gatenga,1,2,3.3,protected_well,medium,middle
HH1019,-1.913603,30.075345,Kicukiro,Niboye,1,2,1.6,piped,low,middle
HH1020,-2.009259,30.135041,Kicukiro,Kanombe,0,2,2.3,unprotected_well,medium,middle
HH1021,-1.933056,30.147225,Kicukiro,Gatenga,0,2,3.0,protected_well,low,high
HH1022,-1.910368,30.046256,Kicukiro,Kanombe,1,1,2.6,protected_well,high,low
HH1023,-2.03218,30.172656,Kicukiro,Gahanga,1,3,3.5,protected_well,high,middle
HH1024,-1.914162,30.178665,Kicukiro,Kagarama,1,3,3.4,piped,medium,middle
HH1025,-1.980434,30.130715,Kicukiro,Kanombe,0,4,3.1,unprotected_well,low,low
HH1026,-2.024033,30.062572,Kicukiro,Kanombe,1,0,2.3,piped,high,middle
HH1027,-1.975481,30.111407,Kicukiro,Kanombe,1,1,1.8,piped,medium,high
HH1028,-2.000315,30.129581,Kicukiro,Gatenga,1,3,2.4,piped,medium,high
HH1029,-1.973613,30.155941,Kicukiro,Kanombe,1,1,1.6,protected_well,high,high
HH1030,-1.996124,30.160058,Kicukiro,Gahanga,0,1,1.1,unprotected_well,medium,low
HH1031,-1.989894,30.076502,Kicukiro,Gatenga,1,2,2.8,piped,high,middle
HH1032,-2.045301,30.093481,Kicukiro,Niboye,1,0,2.4,protected_well,high,middle
HH1033,-1.973368,30.126139,Kicukiro,Niboye,1,1,2.5,piped,medium,low
HH1034,-1.924203,30.090918,Kicukiro,Kagarama,1,4,3.3,protected_well,low,middle
HH1035,-1.909269,30.063754,Kicukiro,Gahanga,0,2,2.2,protected_well,high,middle
HH1036,-1.90356,30.133627,Kicukiro,Kanombe,1,3,2.3,protected_well,high,middle
HH1037,-2.027923,30.162782,Kicukiro,Gahanga,1,1,2.1,piped,high,low
HH1038,-2.024322,30.083629,Kicukiro,Niboye,1,4,2.5,protected_well,medium,middle
HH1039,-1.979909,30.051296,Kicukiro,Kanombe,0,5,2.8,unprotected_well,low,low
HH1040,-1.999272,30.066382,Kicukiro,Gahanga,1,1,3.3,protected_well,medium,high
HH1041,-1.935035,30.077308,Kicukiro,Gatenga,1,0,2.9,protected_well,high,middle
HH1042,-2.019891,30.111651,Kicukiro,Kanombe,0,1,2.8,piped,medium,low
HH1043,-1.967514,30.073809,Kicukiro,Gatenga,1,4,2.6,protected_well,medium,low
HH1044,-1.931304,30.052717,Kicukiro,Gahanga,1,2,1.4,surface,high,low
HH1045,-2.018282,30.138002,Kicukiro,Kanombe,0,2,1.8,unprotected_well,high,low
HH1046,-1.964021,30.040131,Kicukiro,Kagarama,0,3,1.6,protected_well,low,middle
HH1047,-1.925638,30.115998,Kicukiro,Kagarama,1,0,2.6,piped,high,high
HH1048,-1.925346,30.141591,Kicukiro,Niboye,1,4,2.0,piped,medium,high
HH1049,-2.057233,30.052483,Kicukiro,Kanombe,1,0,2.4,piped,high,middle
HH1050,-2.04664,30.109711,Kicukiro,Gahanga,1,4,2.0,protected_well,high,high
HH1051,-2.055294,30.075706,Kicukiro,Kagarama,1,3,1.7,protected_well,medium,low
HH1052,-1.947019,30.128456,Kicukiro,Niboye,0,5,1.9,piped,medium,middle
HH1053,-1.966547,30.034847,Kicukiro,Kanombe,1,5,2.8,unprotected_well,high,high
HH1054,-1.95397,30.175764,Kicukiro,Kagarama,0,2,3.4,protected_well,medium,low
HH1055,-2.037442,30.088749,Kicukiro,Kanombe,1,0,3.5,protected_well,medium,middle
HH1056,-1.911237,30.091507,Kicukiro,Niboye,0,2,1.1,surface,low,low
HH1057,-2.030403,30.09346,Kicukiro,Gahanga,1,0,1.9,piped,medium,middle
HH1058,-2.032697,30.122657,Kicukiro,Niboye,1,5,1.6,protected_well,high,middle
HH1059,-2.001967,30.133062,Kicukiro,Gahanga,1,0,1.8,piped,high,high
HH1060,-2.014086,30.167692,Kicukiro,Gatenga,1,3,2.0,protected_well,high,low
HH1061,-2.002401,30.064016,Kicukiro,Kagarama,1,3,2.9,protected_well,low,high
HH1062,-1.946376,30.048723,Kicukiro,Gatenga,1,5,2.9,unprotected_well,high,middle
HH1063,-2.035996,30.106992,Kicukiro,Gahanga,0,2,2.8,unprotected_well,low,middle
HH1064,-1.915505,30.094043,Kicukiro,Kanombe,1,0,3.4,protected_well,low,low
HH1065,-1.908807,30.174543,Kicukiro,Gahanga,1,3,1.5,unprotected_well,low,low
HH1066,-1.921766,30.031881,Kicukiro,Gahanga,1,4,1.2,unprotected_well,medium,low
HH1067,-1.916363,30.067489,Kicukiro,Kanombe,1,3,2.6,piped,high,high
HH1068,-1.925587,30.117065,Kicukiro,Gatenga,1,5,3.1,protected_well,medium,middle
HH1069,-1.937773,30.136579,Kicukiro,Kagarama,0,1,1.6,unprotected_well,low,low
HH1070,-1.993891,30.062198,Kicukiro,Gahanga,1,0,3.4,protected_well,high,middle
HH1071,-2.001627,30.113341,Kicukiro,Gahanga,1,5,2.5,piped,medium,low
HH1072,-2.04664,30.156938,Kicukiro,Kagarama,1,3,2.5,piped,low,middle
HH1073,-1.945563,30.17948,Kicukiro,Gahanga,1,2,1.9,piped,medium,middle
HH1074,-1.947511,30.172749,Kicukiro,Kagarama,1,5,3.3,protected_well,high,low
HH1075,-2.022714,30.110057,Kicukiro,Kagarama,1,3,2.8,protected_well,high,middle
HH1076,-2.039902,30.179869,Kicukiro,Kagarama,0,5,2.3,surface,medium,middle
HH1077,-2.058588,30.061804,Kicukiro,Kanombe,1,4,2.5,piped,high,middle
HH1078,-1.967609,30.043147,Kicukiro,Gatenga,0,5,1.2,surface,medium,low
HH1079,-2.049584,30.065327,Kicukiro,Gatenga,0,1,1.8,surface,medium,low
HH1080,-1.987661,30.172049,Kicukiro,Niboye,0,0,2.6,piped,low,middle
HH1081,-2.018406,30.157383,Kicukiro,Kanombe,1,1,1.6,piped,medium,middle
HH1082,-1.943559,30.043299,Kicukiro,Niboye,1,4,3.4,protected_well,high,middle
HH1083,-1.967401,30.13668,Kicukiro,Gatenga,0,2,1.9,unprotected_well,medium,low
HH1084,-1.962594,30.093419,Kicukiro,Gatenga,1,4,2.9,unprotected_well,high,middle
HH1085,-1.971389,30.030071,Kicukiro,Gatenga,1,4,2.0,unprotected_well,medium,low
HH1086,-2.005918,30.119772,Kicukiro,Gahanga,0,1,2.1,protected_well,medium,middle
HH1087,-1.97671,30.114862,Kicukiro,Niboye,1,5,2.3,piped,high,low
HH1088,-2.021411,30.078164,Kicukiro,Kanombe,0,0,1.5,unprotected_well,low,low
HH1089,-1.9499,30.179179,Kicukiro,Niboye,1,5,2.8,protected_well,high,high
HH1090,-1.973657,30.035082,Kicukiro,Gatenga,1,2,2.7,piped,low,middle
HH1091,-1.939148,30.104531,Kicukiro,Kanombe,0,1,1.6,unprotected_well,low,low
HH1092,-1.960166,30.151268,Kicukiro,Niboye,1,2,2.3,piped,low,middle
HH1093,-1.960041,30.05705,Kicukiro,Gatenga,1,5,2.3,unprotected_well,high,low
HH1094,-1.965103,30.07104,Kicukiro,Gatenga,1,5,1.6,piped,high,low
HH1095,-1.904268,30.129848,Kicukiro,Kanombe,1,1,2.4,piped,high,middle
HH1096,-1.993694,30.152915,Kicukiro,Kagarama,1,5,2.4,piped,high,low
HH1097,-1.948305,30.049056,Kicukiro,Kanombe,1,1,1.3,protected_well,high,low
HH1098,-1.962743,30.165998,Kicukiro,Kagarama,0,1,3.3,unprotected_well,medium,middle
HH1099,-1.906724,30.182136,Kicukiro,Gahanga,1,4,1.6,unprotected_well,medium,middle
HH1100,-1.997397,30.031368,Kicukiro,Kanombe,1,2,1.6,unprotected_well,high,high
HH1101,-1.937304,30.06292,Kicukiro,Kagarama,1,0,1.5,piped,medium,low
HH1102,-1.909656,30.129547,Kicukiro,Niboye,0,4,3.2,unprotected_well,medium,middle
HH1103,-2.034886,30.178965,Kicukiro,Gatenga,0,4,2.2,surface,medium,low
HH1104,-1.911888,30.07443,Kicukiro,Gahanga,0,2,2.9,protected_well,medium,low
HH1105,-1.995824,30.16939,Kicukiro,Kanombe,1,3,1.8,protected_well,high,middle
HH1106,-2.058623,30.133104,Kicukiro,Kagarama,1,0,2.1,piped,medium,low
HH1107,-1.997102,30.058068,Kicukiro,Niboye,1,0,2.9,protected_well,high,high
HH1108,-2.000682,30.178254,Kicukiro,Kagarama,1,2,2.8,protected_well,high,middle
HH1109,-1.913001,30.162254,Kicukiro,Kanombe,0,5,2.6,protected_well,high,middle
HH1110,-1.909823,30.161709,Kicukiro,Kagarama,1,1,1.6,piped,high,middle
HH1111,-1.957625,30.035845,Kicukiro,Kanombe,1,4,1.5,protected_well,medium,low
HH1112,-1.995957,30.140363,Kicukiro,Kagarama,1,2,1.3,piped,medium,low
HH1113,-1.959681,30.04554,Kicukiro,Gatenga,1,3,2.5,protected_well,medium,middle
HH1114,-2.028062,30.107073,Kicukiro,Kanombe,1,4,3.0,piped,low,low
HH1115,-1.915839,30.100539,Kicukiro,Kanombe,0,0,1.4,unprotected_well,medium,low
HH1116,-2.006508,30.041728,Kicukiro,Gahanga,1,0,3.0,protected_well,low,high
HH1117,-1.944294,30.156825,Kicukiro,Gatenga,1,1,2.7,piped,high,middle
HH1118,-2.009978,30.050503,Kicukiro,Kanombe,1,3,1.7,piped,high,middle
HH1119,-1.990407,30.094634,Kicukiro,Niboye,1,3,2.8,surface,medium,middle
HH1120,-1.902777,30.150321,Kicukiro,Kagarama,0,3,2.9,piped,low,low
HH1121,-2.029765,30.137012,Kicukiro,Niboye,1,4,3.1,piped,medium,low
HH1122,-2.012899,30.03721,Kicukiro,Kagarama,0,5,2.6,unprotected_well,low,low
HH1123,-1.925146,30.12793,Kicukiro,Kagarama,0,0,2.1,surface,low,middle
HH1124,-1.905746,30.117784,Kicukiro,Gahanga,0,0,1.6,protected_well,low,low
HH1125,-1.992726,30.150778,Kicukiro,Kanombe,1,5,3.1,piped,low,middle
HH1126,-1.993959,30.161195,Kicukiro,Kagarama,0,4,2.1,protected_well,low,middle
HH1127,-2.04545,30.047472,Kicukiro,Gahanga,1,1,3.4,piped,medium,high
HH1128,-1.955084,30.111229,Kicukiro,Niboye,0,4,3.2,protected_well,high,low
HH1129,-1.997645,30.103501,Kicukiro,Gahanga,0,1,2.3,unprotected_well,low,low
HH1130,-2.05591,30.068283,Kicukiro,Niboye,1,3,2.0,piped,high,low
HH1131,-2.03212,30.155313,Kicukiro,Kanombe,1,4,1.5,protected_well,high,middle
HH1132,-1.932122,30.136403,Kicukiro,Kagarama,1,4,1.2,protected_well,medium,low
HH1133,-2.034476,30.169292,Kicukiro,Gatenga,1,5,2.3,unprotected_well,high,low
HH1134,-1.964202,30.131973,Kicukiro,Niboye,1,3,1.4,piped,high,low
HH1135,-1.97539,30.103101,Kicukiro,Kagarama,1,3,1.7,protected_well,high,low
HH1136,-1.971922,30.039908,Kicukiro,Gatenga,0,5,1.4,unprotected_well,low,low
HH1137,-1.928661,30.134178,Kicukiro,Gatenga,1,2,3.2,piped,low,middle
HH1138,-1.910835,30.141278,Kicukiro,Niboye,0,0,1.9,protected_well,low,high
HH1139,-2.058806,30.073262,Kicukiro,Kagarama,1,0,1.9,piped,low,high
HH1140,-1.941025,30.128862,Kicukiro,Gatenga,0,1,2.4,protected_well,low,low
HH1141,-1.951572,30.140924,Kicukiro,Gahanga,1,1,1.8,protected_well,medium,middle
HH1142,-2.020477,30.08948,Kicukiro,Gahanga,1,4,3.2,unprotected_well,high,high
HH1143,-1.909009,30.151401,Kicukiro,Kagarama,1,1,2.8,unprotected_well,high,middle
HH1144,-1.960523,30.04809,Kicukiro,Kanombe,1,4,2.0,surface,medium,high
HH1145,-2.037575,30.093067,Kicukiro,Gahanga,1,3,2.2,piped,medium,high
HH1146,-1.986959,30.035318,Kicukiro,Niboye,1,5,3.2,protected_well,medium,high
HH1147,-2.051905,30.070833,Kicukiro,Kagarama,0,0,2.3,unprotected_well,low,low
HH1148,-2.018354,30.048979,Kicukiro,Gatenga,0,2,3.0,unprotected_well,medium,middle
HH1149,-1.968621,30.13276,Kicukiro,Gahanga,1,3,2.8,protected_well,medium,high
HH1150,-1.951273,30.077893,Kicukiro,Kagarama,1,0,1.9,protected_well,low,middle
HH1151,-1.977284,30.023835,Kicukiro,Kagarama,1,4,2.5,piped,low,middle
HH1152,-1.974068,30.025314,Kicukiro,Kanombe,1,5,2.3,piped,high,middle
HH1153,-1.950435,30.062639,Kicukiro,Gatenga,1,1,2.3,surface,high,middle
HH1154,-2.040852,30.078011,Kicukiro,Gatenga,1,1,3.4,protected_well,high,low
HH1155,-2.015421,30.181741,Kicukiro,Gatenga,1,5,2.0,piped,high,middle
HH1156,-1.964486,30.16528,Kicukiro,Niboye,0,2,2.7,piped,low,low
HH1157,-1.93561,30.130564,Kicukiro,Kagarama,1,2,3.0,piped,low,high
HH1158,-1.921517,30.062398,Kicukiro,Niboye,0,0,2.9,unprotected_well,medium,low
HH1159,-2.007739,30.024829,Kicukiro,Niboye,1,0,2.5,protected_well,high,high
HH1160,-2.033551,30.041061,Kicukiro,Kagarama,1,4,2.2,protected_well,high,high
HH1161,-2.03942,30.029219,Kicukiro,Gatenga,1,2,2.3,piped,high,middle
HH1162,-1.945492,30.023631,Kicukiro,Kagarama,1,2,3.1,piped,medium,high
HH1163,-1.981126,30.139473,Kicukiro,Kanombe,1,5,3.1,piped,high,middle
HH1164,-2.039862,30.081118,Kicukiro,Kagarama,0,0,1.9,unprotected_well,low,low
HH1165,-1.974004,30.076626,Kicukiro,Kagarama,1,5,2.0,piped,high,middle
HH1166,-1.944084,30.113774,Kicukiro,Gahanga,0,4,1.4,unprotected_well,high,low
HH1167,-1.993774,30.149244,Kicukiro,Kanombe,1,4,2.8,protected_well,low,low
HH1168,-1.997194,30.053885,Kicukiro,Gahanga,0,3,1.8,protected_well,medium,middle
HH1169,-1.932332,30.180522,Kicukiro,Gatenga,1,5,2.3,piped,high,middle
HH1170,-1.939605,30.131122,Kicukiro,Gatenga,1,2,2.7,piped,high,low
HH1171,-2.034864,30.176324,Kicukiro,Kanombe,1,0,2.5,piped,medium,low
HH1172,-2.007452,30.154013,Kicukiro,Niboye,1,1,2.8,protected_well,high,middle
HH1173,-1.983612,30.119042,Kicukiro,Kagarama,0,3,2.5,surface,medium,low
HH1174,-2.026001,30.148109,Kicukiro,Gahanga,1,3,1.8,piped,high,middle
HH1175,-1.901245,30.116824,Kicukiro,Kanombe,1,5,3.1,piped,medium,low
HH1176,-1.935872,30.166405,Kicukiro,Gahanga,0,5,3.0,surface,medium,low
HH1177,-1.944586,30.176103,Kicukiro,Kagarama,1,5,3.3,piped,medium,middle
HH1178,-1.96912,30.085418,Kicukiro,Niboye,1,5,1.7,surface,high,middle
HH1179,-2.038017,30.046578,Kicukiro,Gahanga,1,3,1.9,protected_well,medium,high
HH1180,-1.932429,30.179244,Kicukiro,Kanombe,1,4,2.5,protected_well,medium,low
HH1181,-1.918863,30.17608,Kicukiro,Kagarama,1,2,1.9,piped,high,middle
HH1182,-1.964646,30.033809,Kicukiro,Kagarama,1,3,3.2,piped,high,middle
HH1183,-1.920039,30.025604,Kicukiro,Niboye,1,2,2.6,piped,high,middle
HH1184,-2.032481,30.101526,Kicukiro,Kanombe,0,3,2.7,piped,medium,low
HH1185,-2.052355,30.118762,Kicukiro,Kagarama,0,0,1.8,surface,low,high
HH1186,-2.020843,30.085975,Kicukiro,Gahanga,0,2,2.9,piped,low,low
HH1187,-1.915765,30.148423,Kicukiro,Gatenga,1,5,1.9,piped,high,middle
HH1188,-1.989138,30.06054,Kicukiro,Kanombe,1,1,3.1,unprotected_well,high,middle
HH1189,-1.974344,30.058113,Kicukiro,Gahanga,1,4,2.0,piped,medium,middle
HH1190,-2.004882,30.093448,Kicukiro,Niboye,0,2,1.0,unprotected_well,medium,low
HH1191,-2.014999,30.045616,Kicukiro,Niboye,1,4,2.7,protected_well,low,middle
HH1192,-1.990038,30.172377,Kicukiro,Kagarama,0,2,1.5,surface,low,middle
HH1193,-2.051473,30.138726,Kicukiro,Niboye,1,5,2.7,piped,high,low
HH1194,-1.90484,30.098959,Kicukiro,Gatenga,1,4,2.2,piped,high,middle
HH1195,-1.999963,30.136016,Kicukiro,Gahanga,1,3,2.0,protected_well,medium,high
HH1196,-1.913932,30.108495,Kicukiro,Kanombe,1,3,2.1,piped,high,middle
HH1197,-2.054936,30.170018,Kicukiro,Kagarama,0,0,1.7,unprotected_well,low,middle
HH1198,-1.927747,30.118502,Kicukiro,Kanombe,0,1,2.6,unprotected_well,low,low
HH1199,-2.031116,30.045614,Kicukiro,Gahanga,0,0,3.3,protected_well,low,high
HH1200,-1.904324,30.125765,Kicukiro,Gatenga,1,2,2.2,piped,low,low
HH1201,-2.041073,30.110649,Kicukiro,Gahanga,0,3,2.9,protected_well,low,high
HH1202,-2.012123,30.178875,Kicukiro,Gahanga,1,0,3.3,piped,high,middle
HH1203,-1.901147,30.168379,Kicukiro,Kagarama,0,5,1.8,unprotected_well,medium,low
HH1204,-2.056284,30.035661,Kicukiro,Kanombe,1,4,3.1,protected_well,medium,low
HH1205,-1.915897,30.112707,Kicukiro,Gahanga,1,1,1.7,unprotected_well,high,low
HH1206,-1.962827,30.072214,Kicukiro,Gahanga,1,2,2.2,piped,high,high
HH1207,-1.967022,30.170142,Kicukiro,Gatenga,1,3,1.2,piped,high,low
HH1208,-2.054675,30.156574,Kicukiro,Niboye,0,2,3.5,surface,low,low
HH1209,-2.002617,30.118388,Kicukiro,Gatenga,0,1,2.5,surface,low,low
HH1210,-1.9517,30.141611,Kicukiro,Kanombe,1,1,2.8,piped,high,middle
HH1211,-2.002301,30.041787,Kicukiro,Kanombe,1,5,2.4,protected_well,medium,high
HH1212,-1.975738,30.09092,Kicukiro,Kagarama,1,2,3.1,piped,high,middle
HH1213,-1.98614,30.085014,Kicukiro,Niboye,1,0,2.7,piped,high,high
HH1214,-1.945337,30.139846,Kicukiro,Kanombe,1,1,2.5,surface,high,middle
HH1215,-2.001634,30.102627,Kicukiro,Niboye,0,5,3.5,protected_well,medium,low
HH1216,-1.961024,30.159195,Kicukiro,Gatenga,1,2,2.6,piped,medium,high
HH1217,-2.018848,30.120633,Kicukiro,Kanombe,1,0,3.4,surface,low,middle
HH1218,-1.966031,30.027138,Kicukiro,Gahanga,1,5,2.3,protected_well,high,middle
HH1219,-1.908963,30.059447,Kicukiro,Kanombe,1,5,2.4,piped,medium,middle
HH1220,-2.00116,30.041054,Kicukiro,Niboye,1,0,2.4,piped,medium,high
HH1221,-1.986151,30.040207,Kicukiro,Kanombe,1,4,3.3,piped,medium,low
HH1222,-1.967471,30.101597,Kicukiro,Kagarama,1,2,2.7,piped,high,low
HH1223,-1.951664,30.026963,Kicukiro,Gahanga,1,4,1.8,protected_well,high,high
HH1224,-1.936256,30.02879,Kicukiro,Kagarama,1,1,2.5,unprotected_well,low,middle
HH1225,-1.940632,30.120298,Kicukiro,Gatenga,1,1,3.5,piped,high,low
